№,Наименование сделки,Статус,Дата создания сделки,Даты первой оплаты сделки,Контрагент,Наименование товара,Артикул товара,Категория товара,"Цена товара, ю",ВХОД. ю,ВХОД. $,Менеджер по продажам,Снабженец
6379.0,"Order-2070, Андрей, SMC EVS7-8-FG-D-3CVO",1. Принято в расчет,2024-01-30T00:00:00,,,,,,,13.25,91.6,Светлана Васильева,Мария Антропова
6380.0,"Order-2074, Оксана, Festo 29.01",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,13.21,91.0,Светлана Васильева,Мария Антропова
6381.0,"Order-2073, 29.01 клапаны",12. Документы выписаны,2024-01-31T00:00:00,2024-05-13T00:00:00,,,,,,12.632422259983,60.2,Марина Аверина,Мария Антропова
6382.0,"Order-2072, заказ 520 norgren 34229",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,12.84,91.0,Марина Аверина,Мария Антропова
6383.0,"Order-2066, Екатерина, Гидрораспределитель 723-48-26501",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,12.84,91.0,Светлана Васильева,Никита Петров
6384.0,"Order-1995, Festo 23.01",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,12.84,91.0,Светлана Васильева,Мария Антропова
6385.0,"Order-1868, Сергей, Трансмиссия 163-5301 ( 163-5299  5972591 )",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,12.84,91.0,Светлана Васильева,Никита Петров
6386.0,"Order-2051, WA600-6",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,12.84,91.0,Светлана Васильева,Никита Петров
6387.0,"Order-2053, пав срочный",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,12.84,91.0,Светлана Васильева,Никита Петров
6388.0,"Order-2079, заказ 522 34243 FESTO СРОЧНО",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,12.84,91.0,Марина Аверина,Мария Антропова
6389.0,"Order-2071, заказ 519 norgren 34211",12. Документы выписаны,2024-01-31T00:00:00,2024-06-03T00:00:00,,,,,,12.625,37.88,Марина Аверина,Мария Антропова
6390.0,"Order-2076, заказ 521 от 30.01",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,12.9,91.0,Марина Аверина,Мария Антропова
6391.0,"Order-2075, Оксана, Распределитель VUVG-L10-M52-RT-M5-1P3​",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,13.21,91.0,Светлана Васильева,Мария Антропова
6392.0,"Order-2078, SMC+BURKERT",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,13.25,91.3,Андрей ВЭД,Мария Антропова
6393.0,"Order-1941, Срочный(1) авиа",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,12.9,91.3,,
6394.0,"Order-1941, Срочный(1) авто",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,12.9,91.3,,
6395.0,"Order-1941, Срочный(1) авто 1 шт",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,12.9,91.3,,
6396.0,"Order-2087, счет 31.01",12. Документы выписаны,2024-01-31T00:00:00,2024-05-03T00:00:00,,,,,,12.291000544514,20.8,Марина Аверина,Мария Антропова
6397.0,"Order-1941, Срочный(1) авиа 1 шт",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,12.9,91.3,,
6398.0,"Order-2037, детали для ремонта экскаватора коматсу pw170es6k",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,13.25,91.5,Марина Аверина,Никита Петров
6399.0,"Order-2077, Siemens SIRIUS",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,12.9,91.3,Андрей ВЭД,Василий Михайлов
6400.0,"Order-2082, 31.01 энкодер",1. Принято в расчет,2024-01-31T00:00:00,,,,,,,13.42,91.3,Марина Аверина,Василий Михайлов
6401.0,"Order-2084, заказ 523 от 31.01",1. Принято в расчет,2024-02-01T00:00:00,,,,,,,13.25,91.0,Марина Аверина,Мария Антропова
6402.0,"Order-2086, заказ 524 от 31.01 2",1. Принято в расчет,2024-02-01T00:00:00,,,,,,,13.25,91.0,Марина Аверина,Мария Антропова
6403.0,"Order-2088, 31.01 клапан",1. Принято в расчет,2024-02-01T00:00:00,,,,,,,13.25,91.7,Марина Аверина,Мария Антропова
6404.0,"Order-2081, Сергей, Датчик расхода SMC PFMB7102-04-А (SMC)",1. Принято в расчет,2024-02-01T00:00:00,,,,,,,12.9,91.7,Светлана Васильева,Мария Антропова
6405.0,"Order-1774, Сандвик, Эпирок, Арамайн",1. Принято в расчет,2024-02-01T00:00:00,,,,,,,12.9,91.7,Светлана Васильева,Никита Петров
6406.0,"Order-2116, счет 01.02",12. Документы выписаны,2024-02-01T00:00:00,2024-05-03T00:00:00,,,,,,12.320118605487,91.0,Марина Аверина,Мария Антропова
6407.0,"Order-2108, Очень срочно!!! 56B-43-12402 КЛАПАН ГИДРОЦИЛИНДРА",1. Принято в расчет,2024-02-01T00:00:00,,,,,,,12.9,92.0,Светлана Васильева,Никита Петров
6408.0,"Order-2083, ПРИОРИТЕТ ПАВ",1. Принято в расчет,2024-02-01T00:00:00,,,,,,,12.9,91.7,Светлана Васильева,Никита Петров
6409.0,"Order-2089, 01.02 SMC",1. Принято в расчет,2024-02-01T00:00:00,,,,,,,13.25,91.0,Марина Аверина,Мария Антропова
6410.0,"Order-2090, Андрей, VXF24CAGX35",1. Принято в расчет,2024-02-01T00:00:00,,,,,,,12.9,91.7,Светлана Васильева,Мария Антропова
6411.0,"Order-2037, детали для ремонта экскаватора коматсу pw170es6k поставщик 2",1. Принято в расчет,2024-02-01T00:00:00,,,,,,,13.25,91.5,,
6412.0,"Order-2113, Вячеслав 01.02.2024",12. Документы выписаны,2024-02-02T00:00:00,2024-04-04T00:00:00,,,,,,12.416876222408494,5.0,Павел Бородуля,Василий Михайлов
6413.0,"Order-2095, Коматсу 3",1. Принято в расчет,2024-02-05T00:00:00,,,,,,,13.05,92.7,Андрей ВЭД,Никита Петров
6414.0,"Order-2092, Komatsu 1",1. Принято в расчет,2024-02-05T00:00:00,,,,,,,13.05,92.7,Андрей ВЭД,Никита Петров
6415.0,"Order-2096, Коматсу 4",1. Принято в расчет,2024-02-05T00:00:00,,,,,,,13.05,92.7,Андрей ВЭД,Никита Петров
6416.0,"Order-2115, Изготовление язычков смесителя литье из чугуна",1. Принято в расчет,2024-02-05T00:00:00,,,,,,,13.4,92.7,Светлана Васильева,Василий Михайлов
6417.0,"Order-2127, Муфты Tianniu",1. Принято в расчет,2024-02-07T00:00:00,,,,,,,13.05,92.7,Светлана Васильева,Василий Михайлов
6418.0,"Order-2097, CAT 1",1. Принято в расчет,2024-02-07T00:00:00,,,,,,,13.05,92.7,Андрей ВЭД,Никита Петров
6419.0,"Order-1628, Ремкомплект для насосов в сборе",1. Принято в расчет,2024-02-12T00:00:00,,,,,,,12.9,92.9,Светлана Васильева,Никита Петров
6420.0,"Order-2160, KOMATSU PC400",1. Принято в расчет,2024-02-19T00:00:00,,,,,,,13.2,94.6,Андрей ВЭД,Никита Петров
6421.0,"Order-2142, Импульсный адаптер питания",1. Принято в расчет,2024-02-19T00:00:00,,,,,,,13.6,94.6,Андрей ВЭД,Василий Михайлов
6422.0,"Order-2140, 8.02",1. Принято в расчет,2024-02-19T00:00:00,,,,,,,13.2,94.6,Андрей ВЭД,Василий Михайлов
6423.0,"Order-2139, SCHNEIDER ELECTRIC",1. Принято в расчет,2024-02-19T00:00:00,,,,,,,13.6,94.6,Андрей ВЭД,Василий Михайлов
6424.0,"Order-2126, 100SMC",12. Документы выписаны,2024-02-19T00:00:00,2024-05-14T00:00:00,,,,,,12.5,94.05,Светлана Васильева,Мария Антропова
6425.0,"Order-2128, Сергей, 128-3341 Крышка",1. Принято в расчет,2024-02-19T00:00:00,,,,,,,13.6,94.6,Светлана Васильева,Никита Петров
6426.0,"Order-2135, PHOENIX CONTACT",1. Принято в расчет,2024-02-19T00:00:00,,,,,,,13.6,94.6,Андрей ВЭД,Василий Михайлов
6427.0,"Order-2130, 101 SMC",1. Принято в расчет,2024-02-19T00:00:00,,,,,,,13.6,94.6,Светлана Васильева,Мария Антропова
6428.0,"Order-2138, Pepperl Fuchs",1. Принято в расчет,2024-02-19T00:00:00,,,,,,,13.2,94.6,Андрей ВЭД,Василий Михайлов
6429.0,"Order-2162, SMC тендер",1. Принято в расчет,2024-02-19T00:00:00,,,,,,,13.6,94.6,Андрей ВЭД,Мария Антропова
6430.0,"Order-2132, Сергей, Шестерня 209-38-73140",1. Принято в расчет,2024-02-19T00:00:00,,,,,,,13.2,94.6,Светлана Васильева,Никита Петров
6431.0,"Order-2146, клапан SMC",1. Принято в расчет,2024-02-19T00:00:00,,,,,,,13.6,94.6,Марина Аверина,Мария Антропова
6432.0,"Order-2177, Андрей, запрос SMC, Festo",12. Документы выписаны,2024-02-19T00:00:00,2024-07-15T00:00:00,,,,,,13.071899825745051,9.313,Светлана Васильева,Мария Антропова
6433.0,"Order-2175, 102 SMC",1. Принято в расчет,2024-02-19T00:00:00,,,,,,,13.2,94.6,Светлана Васильева,Мария Антропова
6434.0,"Order-2174, Festo, Привод поворотный DSR-40-180-P",12. Документы выписаны,2024-02-19T00:00:00,2024-06-03T00:00:00,,,,,,12.74,94.69,Светлана Васильева,Мария Антропова
6435.0,"Order-2171, Мария 19.02.2024",1. Принято в расчет,2024-02-19T00:00:00,,,,,,,13.6,94.6,Павел Бородуля,Мария Антропова
6436.0,"Order-2163, Festo тендер",1. Принято в расчет,2024-02-19T00:00:00,,,,,,,13.6,94.6,Андрей ВЭД,Мария Антропова
6437.0,"Order-2168, Festo 19.02",1. Принято в расчет,2024-02-19T00:00:00,,,,,,,13.6,94.6,Светлана Васильева,Мария Антропова
6438.0,"Order-2166, Оксана, Festo 8.02",12. Документы выписаны,2024-02-19T00:00:00,2024-05-07T00:00:00,,,,,,12.625,10.0,Светлана Васильева,Мария Антропова
6439.0,"Order-2159, festo",1. Принято в расчет,2024-02-19T00:00:00,,,,,,,13.6,94.6,Андрей ВЭД,Мария Антропова
6440.0,"Order-2173, Festo 15.02",1. Принято в расчет,2024-02-20T00:00:00,,,,,,,13.63,94.35,Светлана Васильева,Мария Антропова
6441.0,"Order-2156, Festo",1. Принято в расчет,2024-02-20T00:00:00,,,,,,,13.57,94.55,Андрей ВЭД,Мария Антропова
6442.0,"Order-2141, Allen-Bradley",1. Принято в расчет,2024-02-20T00:00:00,,,,,,,13.19,94.55,Андрей ВЭД,Василий Михайлов
6443.0,"Order-2143, SMC",1. Принято в расчет,2024-02-20T00:00:00,,,,,,,13.63,94.4,Андрей ВЭД,Мария Антропова
6444.0,"Order-2118, заказ 525 от 01.02",1. Принято в расчет,2024-02-21T00:00:00,,,,,,,13.25,94.35,Марина Аверина,Мария Антропова
6445.0,"Order-2189, Festo",1. Принято в расчет,2024-02-21T00:00:00,,,,,,,13.25,94.35,Андрей ВЭД,Мария Антропова
6446.0,"Order-2137, Siemens",1. Принято в расчет,2024-02-21T00:00:00,,,,,,,13.25,94.35,Андрей ВЭД,Василий Михайлов
6447.0,"Order-2164, Погрузчик Komatsu WA600-6 запасные части, тендер",1. Принято в расчет,2024-02-21T00:00:00,,,,,,,13.25,94.35,Андрей ВЭД,Никита Петров
6448.0,"Order-2136, LINMOT",1. Принято в расчет,2024-02-21T00:00:00,,,,,,,13.63,94.35,Андрей ВЭД,Василий Михайлов
6449.0,"Order-2196, Андрей, SMC IFW550-F06-13-Q Реле расхода",1. Принято в расчет,2024-02-21T00:00:00,,,,,,,13.63,94.35,Светлана Васильева,Мария Антропова
6450.0,"Order-2120, Оксана, CRDSNU-32-15-PPS-A-MG",1. Принято в расчет,2024-02-21T00:00:00,,,,,,,13.63,94.35,Светлана Васильева,Мария Антропова
6451.0,"Order-2198, Оксана, Распределитель с электроуправлением VUVS-L20-P53E-MD-G18-F7 575252 Festo",1. Принято в расчет,2024-02-21T00:00:00,,,,,,,13.63,94.35,Светлана Васильева,Мария Антропова
6452.0,"Order-2191, 104 Соленоид для VS4144",12. Документы выписаны,2024-02-21T00:00:00,2024-05-16T00:00:00,,,,,,12.5,94.35,Светлана Васильева,Мария Антропова
6453.0,"Order-2201, для D475",1. Принято в расчет,2024-02-21T00:00:00,,,,,,,13.25,94.35,Светлана Васильева,Никита Петров
